node_id,activity_threshold,subgraph_id,subgraph_size,feature_activations,top_10_tokens,neuronpedia_link,density,max_avg_degree_ratio,avg_clustering,diameter,single_node_score,hub_spoke_score,strongly_connected_score,linear_score,quicklist_link
0,0.0,0,1,76981.0,"[' lawfully', ' lawful', ' prohibited', ' permissible', ' exemptions', ' exceptions', ' minors', ' access', ' legally', ' unlawful']",https://neuronpedia.org/gpt2-small/8-res_fs1536-jb/0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,https://neuronpedia.org/quick-list/?name=Subgraph_0_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%220%22%7D%5D
1,0.0,1,11,17283.0,"[""'m"", ' myself', ' am', ' guess', 'zzo', ' personally', 'opia', 'lees', 'ths', 'stic']",https://neuronpedia.org/gpt2-small/8-res_fs1536-jb/1,0.2545454545454545,2.357142857142857,0.29090909090909095,4,0.0,0.5449447969137649,0.8014394945024692,0.6536157085837662,https://neuronpedia.org/quick-list/?name=Subgraph_1_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221477%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221480%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22686%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%2278%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221359%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221361%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221271%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22761%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22922%22%7D%5D
1477,0.0,1,11,26872.0,"[""'d"", ""'ll"", 'resy', 'zbollah', 'brew', 'idi', 'eded', 'ctic', 'ading', 'aven']",https://neuronpedia.org/gpt2-small/8-res_fs1536-jb/1477,0.2545454545454545,2.357142857142857,0.29090909090909095,4,0.0,0.5449447969137649,0.8014394945024692,0.6536157085837662,https://neuronpedia.org/quick-list/?name=Subgraph_1_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221477%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221480%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22686%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%2278%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221359%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221361%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221271%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22761%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22922%22%7D%5D
1480,0.0,1,11,42526.0,"[""'re"", 'selves', ' themselves', ' were', ' are', ""'ll"", ' selves', ""'ve"", 'mos', 'atically']",https://neuronpedia.org/gpt2-small/8-res_fs1536-jb/1480,0.2545454545454545,2.357142857142857,0.29090909090909095,4,0.0,0.5449447969137649,0.8014394945024692,0.6536157085837662,https://neuronpedia.org/quick-list/?name=Subgraph_1_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221477%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221480%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22686%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%2278%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221359%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221361%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221271%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22761%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22922%22%7D%5D
686,0.0,1,11,20695.0,"[""'re"", ' guys', 'tub', ""'ve"", ' guessed', ""'ll"", ' yourselves', 'RS', ' mileage', ""'d""]",https://neuronpedia.org/gpt2-small/8-res_fs1536-jb/686,0.2545454545454545,2.357142857142857,0.29090909090909095,4,0.0,0.5449447969137649,0.8014394945024692,0.6536157085837662,https://neuronpedia.org/quick-list/?name=Subgraph_1_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221477%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221480%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22686%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%2278%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221359%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221361%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221271%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22761%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22922%22%7D%5D
78,0.0,1,11,42464.0,"[""'ll"", ""'ve"", ""'d"", ""'re"", ' didn', ' also', ' can', ' certainly', ' don', ' may']",https://neuronpedia.org/gpt2-small/8-res_fs1536-jb/78,0.2545454545454545,2.357142857142857,0.29090909090909095,4,0.0,0.5449447969137649,0.8014394945024692,0.6536157085837662,https://neuronpedia.org/quick-list/?name=Subgraph_1_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221477%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221480%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22686%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%2278%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221359%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221361%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221271%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22761%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22922%22%7D%5D
1359,0.0,1,11,48597.0,"[' ourselves', ' our', ' ours', ' collectively', 'blogs', ' OUR', 'Our', ' selves', ' asses', 'mble']",https://neuronpedia.org/gpt2-small/8-res_fs1536-jb/1359,0.2545454545454545,2.357142857142857,0.29090909090909095,4,0.0,0.5449447969137649,0.8014394945024692,0.6536157085837662,https://neuronpedia.org/quick-list/?name=Subgraph_1_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221477%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221480%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22686%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%2278%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221359%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221361%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221271%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22761%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22922%22%7D%5D
1361,0.0,1,11,24434.0,"['alian', 'self', 'chy', 'unes', 'atic', 'selves', 'iner', 'atically', 'geist', 'MpServer']",https://neuronpedia.org/gpt2-small/8-res_fs1536-jb/1361,0.2545454545454545,2.357142857142857,0.29090909090909095,4,0.0,0.5449447969137649,0.8014394945024692,0.6536157085837662,https://neuronpedia.org/quick-list/?name=Subgraph_1_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221477%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221480%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22686%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%2278%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221359%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221361%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221271%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22761%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22922%22%7D%5D
1271,0.0,1,11,23298.0,"['unes', ' seems', 'chy', ""'s"", 'alian', 'iner', ""'ll"", ' ain', 'self', ' wasn']",https://neuronpedia.org/gpt2-small/8-res_fs1536-jb/1271,0.2545454545454545,2.357142857142857,0.29090909090909095,4,0.0,0.5449447969137649,0.8014394945024692,0.6536157085837662,https://neuronpedia.org/quick-list/?name=Subgraph_1_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221477%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221480%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22686%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%2278%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221359%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221361%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221271%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22761%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22922%22%7D%5D
761,0.0,1,11,19305.0,"[' ourselves', ""'re"", ""'ve"", 'IRD', 'athered', 'ibo', 'asel', ""'ll"", 'bsite', 'ird']",https://neuronpedia.org/gpt2-small/8-res_fs1536-jb/761,0.2545454545454545,2.357142857142857,0.29090909090909095,4,0.0,0.5449447969137649,0.8014394945024692,0.6536157085837662,https://neuronpedia.org/quick-list/?name=Subgraph_1_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221477%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221480%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22686%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%2278%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221359%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221361%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%221271%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22761%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs1536-jb%22%2C%20%22index%22%3A%20%22922%22%7D%5D
